 Ticket ID,Artist / Event ,Event Type,Venue,Event Date,Purchase Date,Customer Region,Ticket Type,Price (UZS),Quantity, Payment,Status,Rating
TK-11324,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,2026-05-17,2026-04-02,Buxoro,Standart,156892,4,karta,yakunlangan,4.4
TK-10216,Ulug'bek Rahmatullayev,Konsert,Humo Arena,2026-03-22,2026-02-27,Xorazm,Standart,145916,2,naqd,yakunlangan,3.6
TK-10510,Jasur Umirov,konsert,Uzbekiston Konsert Zali,12.04.2026,2026-03-19,Samarqand,Fan,93570,1,karta,yakunlangan,4.9
TK-11680,Sevinch Mominova,Konsert,Humo Arena,2026-03-15,2026-02-22,Toshkent,VIP,0,3,karta,yakunlangan,4.1
TK-10499,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,2026-04-05,2026-02-10,Xorazm,Standart,159439,2,qr,yakunlangan,4.3
TK-12096,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,10.05.2026,2026-03-12,Farg'ona,Fan,74426,3,qr,yakunlangan,4.3
TK-11856,Shaxlo Ismoilova,Konsert,Humo Arena,2026-04-19,2026-02-19,Toshkent,Standart,166834,4,karta,yakunlangan,4.3
TK-11388,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,12.04.2026,2026-02-15,Farg'ona,Standart,152816,4,naqd,qaytarilgan,
TK-11519,Pakhtakor vs Bunyodkor,futbol,Milliy Stadion,2026-04-05,2026-02-24,Qashqadaryo,Fan,93 057 so'm,4,qr,qaytarilgan,
TK-12304,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,10.05.2026,2026-03-12,Andijon,Standart,151471,3,qr,yakunlangan,4.4
TK-11540,Shaxlo Ismoilova,KONSERT,Humo Arena,2026-04-19,2026-03-02,Toshkent,Fan,86450,2,naqd,kutilmoqda,
TK-11217,Ulug'bek Rahmatullayev,KONSERT,Humo Arena,2026-03-22,2026-02-18,Namangan,Standart,135 335 so'm,1,karta,yakunlangan,4.6
TK-11416,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,2026-04-12,2026-03-26,Namangan,VIP,453 634 so'm,2,naqd,yakunlangan,4.0
TK-12129,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,12.04.2026,2026-03-03,Toshkent,VIP,459 192 so'm,1,qr,yakunlangan,4.5
TK-11676,Muhabbat Shamayeva,konsert,Uzbekiston Konsert Zali,2026-05-17,2026-04-11,Qashqadaryo,VIP,479611,2,naqd,kutilmoqda,
TK-11197,Doniyor Otajonov,konsert,Uzbekiston Konsert Zali,03.05.2026,2026-04-20,Qashqadaryo,Standart,151 727 so'm,4,qr,yakunlangan,4.3
TK-11542,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-03-31,Namangan,Fan,101995,1,naqd,YAKUNLANGAN,3.9
TK-10953,Navruz Gala Shou,Konsert ,Humo Arena,21.03.2026,2026-02-10,Buxoro,Fan,83391,3,karta,yakunlangan,4.2
TK-10750,Navruz Gala Shou,Konsert,Humo Arena,2026-03-21,2026-01-28,Samarqand,Standart,174086,2,karta,yakunlangan,4.8
TK-10234,Navruz Gala Shou,Konsert ,Humo Arena,21.03.2026,2026-03-02,Xorazm,VIP,432974,2,karta,yakunlangan,3.8
TK-10732,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-04-10,Andijon,VIP,443885,4,naqd,yakunlangan,4.4
TK-10456,Doniyor Otajonov,Konsert ,Uzbekiston Konsert Zali,2026-05-03,2026-03-19,Qashqadaryo,VIP,474627,2,qr,yakunlangan,4.3
TK-11156,Sevinch Mominova,Konsert,Humo Arena,2026-03-15,2026-02-01,Samarqand,Standart,131652,1,naqd,YAKUNLANGAN,3.6
TK-12175,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-04-07,Samarqand,Fan,72634,3,qr,yakunlangan,3.9
TK-11209,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,17.05.2026,2026-04-26,Toshkent,VIP,471751,2,naqd,YAKUNLANGAN,4.3
TK-11065,Navruz Gala Shou,Konsert,Humo Arena,2026-03-21,2026-02-15,Andijon,Fan,86631,3,naqd,yakunlangan,4.4
TK-11062,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-04-09,Andijon,Fan,90686,2,naqd,qaytarilgan,
TK-11167,Ulug'bek Rahmatullayev,Konsert,Humo Arena,22.03.2026,2026-03-10,Qashqadaryo,Standart,138105,2,qr,yakunlangan,3.6
TK-11492,Ulug'bek Rahmatullayev,Konsert,Humo Arena,2026-03-22,2026-02-09,Buxoro,Fan,74318,2,karta,yakunlangan,4.3
TK-12092,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-04-25,Samarqand,VIP,472353,1,qr,YAKUNLANGAN,4.6
TK-10884,Shaxlo Ismoilova,Konsert ,Humo Arena,2026-04-19,2026-02-28,Xorazm,Standart,135 368 so'm,4,naqd,yakunlangan,4.5
TK-10143,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,12.04.2026,2026-02-20,Andijon,VIP,457 558 so'm,4,naqd,yakunlangan,4.0
TK-12492,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,05.04.2026,2026-03-04,Qashqadaryo,VIP,447550,2,qr,YAKUNLANGAN,4.6
TK-10850,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,2026-05-17,2026-04-21,Andijon,Standart,162729,2,naqd,YAKUNLANGAN,4.7
TK-10717,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,03.05.2026,2026-03-06,Namangan,VIP,462785,4,naqd,YAKUNLANGAN,4.7
TK-12410,Jasur Umirov,KONSERT,Uzbekiston Konsert Zali,12.04.2026,2026-04-04,Samarqand,Standart,177 658 so'm,3,karta,yakunlangan,4.6
TK-10264,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-03-02,Xorazm,VIP,432255,2,qr,qaytarilgan,
TK-10075,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,03.05.2026,2026-03-14,Buxoro,Standart,134 783 so'm,2,qr,yakunlangan,4.2
TK-10395,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,12.04.2026,2026-03-31,Namangan,VIP,475594,4,karta,yakunlangan,3.5
TK-12152,Navruz Gala Shou,Konsert,Humo Arena,2026-03-21,2026-01-31,Toshkent,Fan,71116,1,naqd,yakunlangan,4.5
TK-12374,Ulug'bek Rahmatullayev,Konsert,Humo Arena,22.03.2026,2026-02-27,Farg'ona,VIP,440778,3,karta,yakunlangan,4.4
TK-10396,Shaxlo Ismoilova,konsert,Humo Arena,2026-04-19,2026-03-27,Andijon,VIP,440009,3,qr,yakunlangan,4.5
TK-11365,Shaxlo Ismoilova,Konsert,Humo Arena,2026-04-19,2026-04-14,Andijon,Fan,78 689 so'm,2,karta,YAKUNLANGAN,3.9
TK-12112,Pakhtakor vs Bunyodkor,futbol,Milliy Stadion,05.04.2026,2026-03-03,Toshkent,Fan,93615,3,karta,YAKUNLANGAN,4.8
TK-11903,Ulug'bek Rahmatullayev,Konsert,Humo Arena,22.03.2026,2026-02-19,Buxoro,Standart,152698,3,karta,YAKUNLANGAN,3.7
TK-10595,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-05-06,Buxoro,Fan,88560,4,naqd,qaytarilgan,
TK-11296,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,10.05.2026,2026-04-17,Farg'ona,VIP,439504,1,karta,kutilmoqda,
TK-11821,Ulug'bek Rahmatullayev,Konsert,Humo Arena,2026-03-22,2026-03-18,Buxoro,Standart,141 531 so'm,3,karta,yakunlangan,4.7
TK-10872,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,2026-05-17,2026-03-25,Farg'ona,Standart,140 136 so'm,2,karta,kutilmoqda,
TK-11548,Shaxlo Ismoilova,Konsert,Humo Arena,19.04.2026,2026-03-09,Qashqadaryo,Standart,146173,1,karta,yakunlangan,3.9
TK-10036,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,10.05.2026,2026-05-05,Farg'ona,VIP,443123,1,qr,YAKUNLANGAN,3.7
TK-12136,Pakhtakor vs Bunyodkor,FUTBOL,Milliy Stadion,05.04.2026,2026-03-02,Farg'ona,VIP,467354,1,karta,kutilmoqda,
TK-12159,SEVINCH MOMINOVA,Konsert,Humo Arena,15.03.2026,2026-03-06,Buxoro,VIP,470 077 so'm,1,naqd,yakunlangan,3.7
TK-10977,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,12.04.2026,2026-03-13,Namangan,Fan,63888,4,qr,QAYTARILGAN,
TK-11571,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,2026-04-05,2026-03-13,Farg'ona,Fan,60 485 so'm,3,naqd,yakunlangan,4.7
TK-11122,Navruz Gala Shou,Konsert,Humo Arena,2026-03-21,2026-02-02,Andijon,Standart,174070,3,naqd,YAKUNLANGAN,3.9
TK-11892,Ulug'bek Rahmatullayev,konsert,Humo Arena,2026-03-22,2026-01-31,Buxoro,Fan,60222,3,qr,qaytarilgan,
TK-10675,Navruz Gala Shou,Konsert,Humo Arena,21.03.2026,2026-02-17,Farg'ona,VIP,444076,2,karta,YAKUNLANGAN,4.7
TK-10728,Doniyor Otajonov,KONSERT,Uzbekiston Konsert Zali,2026-05-03,2026-04-15,Buxoro,VIP,453796,2,naqd,YAKUNLANGAN,4.2
TK-10412,Sevinch Mominova,Konsert,Humo Arena,15.03.2026,2026-01-29,Xorazm,Standart,143517,4,qr,YAKUNLANGAN,4.0
TK-11516,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,05.04.2026,2026-02-23,Samarqand,VIP,456247,3,karta,qaytarilgan,
TK-11649,Shaxlo Ismoilova,konsert,Humo Arena,19.04.2026,2026-02-24,Andijon,Fan,74 688 so'm,3,karta,yakunlangan,4.0
TK-10825,Ulug'bek Rahmatullayev,Konsert,Humo Arena,2026-03-22,2026-03-07,Toshkent,Standart,164126,3,karta,yakunlangan,4.9
TK-10616,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-04-03,Namangan,Standart,135741,4,naqd,YAKUNLANGAN,4.7
TK-10114,Ulug'bek Rahmatullayev,Konsert ,Humo Arena,22.03.2026,2026-01-21,Farg'ona,VIP,461 689 so'm,3,qr,yakunlangan,4.2
TK-10417,Ulug'bek Rahmatullayev,Konsert,Humo Arena,22.03.2026,2026-03-18,Namangan,VIP,449164,3,karta,YAKUNLANGAN,4.7
TK-11625,Ulug'bek Rahmatullayev,Konsert,Humo Arena,2026-03-22,2026-03-21,Samarqand,Standart,133528,1,naqd,YAKUNLANGAN,5.0
TK-12490,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,2026-05-17,2026-04-01,Farg'ona,Fan,109686,4,naqd,yakunlangan,3.9
TK-10089,Jasur Umirov,konsert,Uzbekiston Konsert Zali,2026-04-12,2026-03-04,Andijon,VIP,456877,3,karta,kutilmoqda,
TK-12082,Ulug'bek Rahmatullayev,konsert,Humo Arena,2026-03-22,2026-03-04,Farg'ona,Standart,176462,4,naqd,yakunlangan,4.9
TK-10753,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,12.04.2026,2026-03-26,Buxoro,Standart,136 472 so'm,3,qr,YAKUNLANGAN,3.6
TK-11630,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,03.05.2026,2026-04-11,Xorazm,Fan,82762,4,qr,QAYTARILGAN,
TK-10011,Shaxlo Ismoilova,Konsert,Humo Arena,19.04.2026,2026-04-12,Buxoro,VIP,431863,1,karta,yakunlangan,4.2
TK-10284,Pakhtakor vs Lokomotiv,futbol,Milliy Stadion,10.05.2026,2026-03-24,Farg'ona,Fan,99088,4,naqd,yakunlangan,4.8
TK-11066,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-03-01,Andijon,Standart,165452,3,karta,yakunlangan,3.9
TK-11191,Sevinch Mominova,Konsert,Humo Arena,2026-03-15,2026-03-13,Samarqand,Fan,83495,1,karta,yakunlangan,3.8
TK-11440,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,2026-05-17,2026-05-08,Xorazm,VIP,475137,3,karta,YAKUNLANGAN,4.1
TK-12376,Muhabbat Shamayeva,KONSERT,Uzbekiston Konsert Zali,2026-05-17,2026-03-27,Farg'ona,Fan,64208,4,qr,YAKUNLANGAN,4.5
TK-12375,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,2026-05-03,2026-03-06,Andijon,VIP,441177,3,qr,yakunlangan,4.8
TK-12359,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-04-17,Samarqand,Standart,154557,1,karta,YAKUNLANGAN,4.1
TK-11568,Ulug'bek Rahmatullayev,konsert,Humo Arena,2026-03-22,2026-02-02,Xorazm,Standart,148227,1,qr,yakunlangan,3.7
TK-12179,Pakhtakor vs Lokomotiv,futbol,Milliy Stadion,10.05.2026,2026-05-06,Namangan,Standart,171277,1,naqd,qaytarilgan,
TK-11687,SEVINCH MOMINOVA,Konsert,Humo Arena,2026-03-15,2026-02-04,Qashqadaryo,VIP,453501,2,naqd,yakunlangan,4.8
TK-10851,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,17.05.2026,2026-03-30,Andijon,VIP,474210,3,qr,yakunlangan,4.8
TK-10895,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,12.04.2026,2026-04-03,Andijon,VIP,432892,3,naqd,yakunlangan,4.3
TK-10496,Sevinch Mo'minova,Konsert,Humo Arena,2026-03-15,2026-02-09,Namangan,Standart,154713,2,karta,qaytarilgan,
TK-11782,Ulug'bek Rahmatullayev,KONSERT,Humo Arena,2026-03-22,2026-03-20,Xorazm,VIP,458 683 so'm,4,karta,kutilmoqda,
TK-10335,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,17.05.2026,2026-05-06,Farg'ona,Fan,101301,2,qr,YAKUNLANGAN,3.6
TK-10515,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,2026-04-05,2026-02-12,Namangan,Standart,171364,1,karta,yakunlangan,4.3
TK-11348,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-04-08,Qashqadaryo,VIP,468452,4,qr,YAKUNLANGAN,4.2
TK-11015,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-03-13,Qashqadaryo,Standart,148839,1,qr,yakunlangan,4.5
TK-12382,Ulug'bek Rahmatullayev,Konsert,Humo Arena,2026-03-22,2026-02-20,Farg'ona,VIP,455466,2,qr,yakunlangan,4.0
TK-11781,Navruz Gala Shou,Konsert,Humo Arena,21.03.2026,2026-01-26,Xorazm,Fan,61945,4,karta,YAKUNLANGAN,4.5
TK-11785,Navruz Gala Shou,Konsert,Humo Arena,21.03.2026,2026-02-11,Samarqand,Standart,178874,-1,naqd,qaytarilgan,
TK-12070,Ulug'bek Rahmatullayev,Konsert,Humo Arena,22.03.2026,2026-02-07,Qashqadaryo,Fan,65290,1,qr,qaytarilgan,
TK-10356,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,05.04.2026,2026-02-08,Namangan,Fan,81990,1,qr,KUTILMOQDA,
TK-12417,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,03.05.2026,2026-03-31,Namangan,Fan,104906,4,qr,yakunlangan,4.6
TK-11312,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,10.05.2026,2026-04-23,Farg'ona,Fan,75858,-1,naqd,qaytarilgan,
TK-11635,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-03-29,Buxoro,Standart,149251,4,naqd,YAKUNLANGAN,4.7
TK-10550,Shaxlo Ismoilova,Konsert,Humo Arena,19.04.2026,2026-03-31,Samarqand,Fan,91154,3,naqd,YAKUNLANGAN,4.9
TK-11227,Doniyor Otajonov,Konsert ,Uzbekiston Konsert Zali,2026-05-03,2026-03-20,Xorazm,Fan,96850,2,karta,yakunlangan,4.6
TK-12370,Navruz Gala Shou,Konsert,Humo Arena,2026-03-21,2026-02-06,Andijon,VIP,443 932 so'm,2,qr,YAKUNLANGAN,4.6
TK-10957,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,12.04.2026,2026-02-11,Buxoro,VIP,451041,1,karta,yakunlangan,4.7
TK-11773,Shaxlo Ismoilova,Konsert ,Humo Arena,19.04.2026,2026-04-15,Farg'ona,VIP,453315,3,qr,YAKUNLANGAN,4.4
TK-12141,Shaxlo Ismoilova,Konsert,Humo Arena,2026-04-19,2026-03-28,Qashqadaryo,Standart,168730,1,qr,yakunlangan,3.9
TK-11008,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-02-26,Namangan,Fan,69 196 so'm,4,karta,YAKUNLANGAN,3.9
TK-11092,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,2026-04-12,2026-03-18,Farg'ona,VIP,433382,1,karta,kutilmoqda,
TK-12261,Ulug'bek Rahmatullayev,Konsert,Humo Arena,22.03.2026,2026-02-20,Samarqand,Fan,66167,1,karta,yakunlangan,4.4
TK-10996,Sevinch Mominova,Konsert ,Humo Arena,15.03.2026,2026-03-09,Buxoro,VIP,440073,-3,karta,QAYTARILGAN,
TK-11679,Navruz Gala Shou,Konsert,Humo Arena,21.03.2026,2026-01-22,Buxoro,Fan,62395,3,naqd,yakunlangan,4.9
TK-10153,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,10.05.2026,2026-04-04,Qashqadaryo,Standart,136208,4,karta,yakunlangan,3.7
TK-10580,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,03.05.2026,2026-04-02,Buxoro,Fan,84777,2,naqd,YAKUNLANGAN,3.8
TK-11470,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,2026-05-17,2026-04-09,Buxoro,VIP,437601,4,naqd,YAKUNLANGAN,4.0
TK-10703,Shaxlo Ismoilova,Konsert,Humo Arena,2026-04-19,2026-04-17,Namangan,Standart,159630,1,naqd,yakunlangan,4.8
TK-11212,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,12.04.2026,2026-03-27,Farg'ona,Fan,74215,3,karta,yakunlangan,4.8
TK-10896,Pakhtakor vs Lokomotiv,FUTBOL,Milliy Stadion,2026-05-10,2026-04-24,Namangan,Fan,90622,4,karta,yakunlangan,4.7
TK-10487,sevinch mominova,Konsert,Humo Arena,2026-03-15,2026-03-14,Andijon,VIP,434019,4,naqd,YAKUNLANGAN,4.6
TK-10559,Shaxlo Ismoilova,konsert,Humo Arena,19.04.2026,2026-02-20,Samarqand,Standart,156931,4,karta,qaytarilgan,
TK-11141,Ulug'bek Rahmatullayev,KONSERT,Humo Arena,2026-03-22,2026-02-10,Buxoro,Standart,137206,2,naqd,qaytarilgan,4.5
TK-11119,Navruz Gala Shou,konsert,Humo Arena,21.03.2026,2026-02-13,Xorazm,Standart,135881,4,qr,YAKUNLANGAN,4.8
TK-10512,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-04-24,Toshkent,Fan,79665,4,qr,yakunlangan,4.3
TK-10633,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,05.04.2026,2026-03-04,Andijon,VIP,439 367 so'm,2,naqd,QAYTARILGAN,
TK-12186,Navruz Gala Shou,Konsert,Humo Arena,2026-03-21,2026-01-29,Toshkent,Fan,61337,4,karta,YAKUNLANGAN,4.5
TK-11664,SEVINCH MOMINOVA,Konsert,Humo Arena,15.03.2026,2026-03-02,Qashqadaryo,Fan,87 269 so'm,3,qr,YAKUNLANGAN,4.7
TK-11012,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-04-13,Andijon,Standart,147190,3,qr,yakunlangan,3.9
TK-11931,Shaxlo Ismoilova,KONSERT,Humo Arena,2026-04-19,2026-03-05,Toshkent,Fan,80851,2,qr,yakunlangan,4.3
TK-11150,Shaxlo Ismoilova,Konsert,Humo Arena,2026-04-19,2026-03-03,Buxoro,Fan,81592,1,naqd,qaytarilgan,
TK-12379,Shaxlo Ismoilova,Konsert,Humo Arena,19.04.2026,2026-04-05,Andijon,VIP,478 862 so'm,1,naqd,yakunlangan,3.6
TK-10116,Shaxlo Ismoilova,Konsert,Humo Arena,2026-04-19,2026-02-20,Qashqadaryo,Standart,135705,3,qr,yakunlangan,4.3
TK-10740,Navruz Gala Shou,Konsert,Humo Arena,21.03.2026,2026-01-23,Farg'ona,VIP,455793,3,naqd,kutilmoqda,
TK-12342,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,2026-05-03,2026-03-08,Andijon,Fan,93424,1,naqd,yakunlangan,4.8
TK-11974,Shaxlo Ismoilova,Konsert,Humo Arena,19.04.2026,2026-02-21,Qashqadaryo,Standart,145 411 so'm,1,naqd,yakunlangan,3.7
TK-11081,Sevinch Mo'minova,konsert,Humo Arena,2026-03-15,2026-01-20,Farg'ona,Standart,178174,4,karta,yakunlangan,3.7
TK-11810,Navruz Gala Shou,Konsert,Humo Arena,2026-03-21,2026-01-24,Xorazm,Fan,91 377 so'm,4,karta,yakunlangan,3.6
TK-10830,Jasur Umirov,konsert,Uzbekiston Konsert Zali,2026-04-12,2026-02-18,Andijon,Fan,89439,2,karta,yakunlangan,3.9
TK-10119,Shaxlo Ismoilova,Konsert,Humo Arena,19.04.2026,2026-02-19,Xorazm,Fan,102992,2,karta,yakunlangan,4.7
TK-10656,Sevinch Mominova,Konsert,Humo Arena,2026-03-15,2026-02-04,Farg'ona,Fan,87962,3,karta,yakunlangan,5.0
TK-12315,Ulug'bek Rahmatullayev,Konsert,Humo Arena,22.03.2026,2026-03-17,Qashqadaryo,Fan,71489,1,naqd,yakunlangan,5.0
TK-12276,Shaxlo Ismoilova,Konsert,Humo Arena,19.04.2026,2026-03-01,Toshkent,Fan,96031,4,karta,YAKUNLANGAN,4.0
TK-12484,Shaxlo Ismoilova,Konsert,Humo Arena,2026-04-19,2026-04-01,Buxoro,Standart,160542,3,qr,yakunlangan,3.7
TK-10635,Ulug'bek Rahmatullayev,Konsert,Humo Arena,2026-03-22,2026-02-09,Samarqand,Standart,164937,3,naqd,qaytarilgan,
TK-10369,Sevinch Mominova,Konsert,Humo Arena,2026-03-15,2026-02-18,Qashqadaryo,Standart,158759,2,karta,yakunlangan,4.7
TK-10268,Ulug'bek Rahmatullayev,Konsert,Humo Arena,2026-03-22,2026-02-28,Farg'ona,VIP,471 501 so'm,1,qr,qaytarilgan,
TK-10046,Pakhtakor vs Bunyodkor,FUTBOL,Milliy Stadion,2026-04-05,2026-02-18,Qashqadaryo,VIP,441632,2,naqd,YAKUNLANGAN,4.8
TK-10991,Pakhtakor vs Bunyodkor,futbol,Milliy Stadion,05.04.2026,2026-03-02,Toshkent,Standart,154784,1,naqd,yakunlangan,3.7
TK-10876,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-04-06,Andijon,Fan,76156,3,karta,yakunlangan,4.3
TK-10773,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-03-16,Farg'ona,Standart,166861,3,qr,yakunlangan,4.1
TK-11219,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-04-07,Buxoro,VIP,454396,4,naqd,YAKUNLANGAN,4.2
TK-11126,Shaxlo Ismoilova,Konsert,Humo Arena,19.04.2026,2026-04-04,Samarqand,VIP,470970,3,qr,qaytarilgan,
TK-10004,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,10.05.2026,2026-03-25,Namangan,Standart,178535,2,qr,qaytarilgan,
TK-11595,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,2026-04-12,2026-02-12,Buxoro,Standart,146965,2,karta,yakunlangan,4.1
TK-11077,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,2026-05-03,2026-03-24,Xorazm,Standart,159943,4,naqd,qaytarilgan,
TK-10837,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,2026-04-05,2026-02-08,Qashqadaryo,VIP,475264,3,naqd,yakunlangan,4.8
TK-10681,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-03-16,Farg'ona,VIP,459478,3,naqd,qaytarilgan,
TK-11715,Navruz Gala Shou,Konsert,Humo Arena,21.03.2026,2026-02-06,Samarqand,VIP,434517,2,naqd,qaytarilgan,
TK-12197,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,05.04.2026,2026-02-12,Namangan,VIP,449183,1,karta,YAKUNLANGAN,3.7
TK-11148,Navruz Gala Shou,Konsert,Humo Arena,2026-03-21,2026-01-30,Andijon,VIP,452666,4,karta,QAYTARILGAN,
TK-10574,Ulug'bek Rahmatullayev,konsert,Humo Arena,22.03.2026,2026-03-21,Buxoro,Standart,0,2,karta,yakunlangan,4.8
TK-10050,Jasur Umirov,Konsert,Uzbekiston Konsert Zali,2026-04-12,2026-03-08,Namangan,Fan,67193,4,qr,yakunlangan,3.9
TK-10853,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-04-19,Qashqadaryo,Fan,70599,4,qr,yakunlangan,4.0
TK-11982,Doniyor Otajonov,Konsert,Uzbekiston Konsert Zali,2026-05-03,2026-03-26,Qashqadaryo,VIP,451293,4,naqd,YAKUNLANGAN,4.4
TK-11823,Ulug'bek Rahmatullayev,Konsert,Humo Arena,22.03.2026,2026-01-26,Qashqadaryo,Fan,82 824 so'm,1,karta,yakunlangan,4.2
TK-10833,Pakhtakor vs Bunyodkor,futbol,Milliy Stadion,2026-04-05,2026-02-09,Samarqand,VIP,435 289 so'm,4,naqd,YAKUNLANGAN,3.7
TK-11115,Pakhtakor vs Lokomotiv,FUTBOL,Milliy Stadion,2026-05-10,2026-04-01,Toshkent,Standart,140773,1,naqd,YAKUNLANGAN,3.7
TK-11166,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,05.04.2026,2026-02-24,Namangan,Standart,146460,4,karta,KUTILMOQDA,
TK-11906,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-04-13,Samarqand,Standart,136460,1,qr,YAKUNLANGAN,4.8
TK-10971,Ulug'bek Rahmatullayev,Konsert,Humo Arena,22.03.2026,2026-02-03,Toshkent,Fan,69006,3,qr,yakunlangan,4.3
TK-10399,Jasur Umirov,KONSERT,Uzbekiston Konsert Zali,2026-04-12,2026-04-04,Farg'ona,Standart,158228,2,naqd,yakunlangan,4.6
TK-10019,Muhabbat Shamayeva,Konsert,Uzbekiston Konsert Zali,17.05.2026,2026-05-01,Namangan,Fan,84753,3,naqd,KUTILMOQDA,
TK-10684,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-04-10,Qashqadaryo,Fan,104 143 so'm,2,qr,yakunlangan,3.9
TK-10035,QXL Stand-Up Show,StendAp,Hysteria Club,2026-04-26,2026-03-17,Andijon,Standart,131105,4,naqd,yakunlangan,3.6
TK-12401,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,2026-05-10,2026-04-06,Qashqadaryo,Standart,177996,4,karta,YAKUNLANGAN,3.9
TK-10524,QXL Stand-Up Show,StendAp,Hysteria Club,26.04.2026,2026-04-24,Buxoro,VIP,462640,4,qr,YAKUNLANGAN,4.0
TK-10920,Pakhtakor vs Lokomotiv,Futbol,Milliy Stadion,10.05.2026,2026-04-20,Qashqadaryo,Standart,140084,-2,qr,QAYTARILGAN,
TK-11841,Pakhtakor vs Bunyodkor,Futbol,Milliy Stadion,2026-04-05,2026-02-12,Buxoro,Standart,175278,1,naqd,QAYTARILGAN,
