ticket_id,artist_event,event_type,venue,event_date,purchase_date,customer_region,ticket_type,price_uzs,quantity,payment,status,rating,revenue
TK-11122,navruz gala shou,konsert,humo arena,2026-03-21,2026-02-02,andijon,standart,174070,3,naqd,yakunlangan,3.9,522210
TK-11892,ulugbek rahmatullayev,konsert,humo arena,2026-03-22,2026-01-31,buxoro,fan,60222,3,qr,qaytarilgan,,180666
TK-10675,navruz gala shou,konsert,humo arena,21.03.2026,2026-02-17,farg'ona,vip,444076,2,karta,yakunlangan,4.7,888152
TK-10728,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-04-15,buxoro,vip,453796,2,naqd,yakunlangan,4.2,907592
TK-10412,sevinch mominova,konsert,humo arena,15.03.2026,2026-01-29,xorazm,standart,143517,4,qr,yakunlangan,4.0,574068
TK-11516,pakhtakor vs bunyodkor,futbol,milliy stadion,05.04.2026,2026-02-23,samarqand,vip,456247,3,karta,qaytarilgan,,1368741
TK-11649,shaxlo ismoilova,konsert,humo arena,19.04.2026,2026-02-24,andijon,fan,74688,3,karta,yakunlangan,4.0,224064
TK-10825,ulugbek rahmatullayev,konsert,humo arena,2026-03-22,2026-03-07,toshkent,standart,164126,3,karta,yakunlangan,4.9,492378
TK-10616,pakhtakor vs lokomotiv,futbol,milliy stadion,2026-05-10,2026-04-03,namangan,standart,135741,4,naqd,yakunlangan,4.7,542964
TK-10114,ulugbek rahmatullayev,konsert,humo arena,22.03.2026,2026-01-21,farg'ona,vip,461689,3,qr,yakunlangan,4.2,1385067
TK-10417,ulugbek rahmatullayev,konsert,humo arena,22.03.2026,2026-03-18,namangan,vip,449164,3,karta,yakunlangan,4.7,1347492
TK-11625,ulugbek rahmatullayev,konsert,humo arena,2026-03-22,2026-03-21,samarqand,standart,133528,1,naqd,yakunlangan,5.0,133528
TK-12490,muhabbat shamayeva,konsert,uzbekiston konsert zali,2026-05-17,2026-04-01,farg'ona,fan,109686,4,naqd,yakunlangan,3.9,438744
TK-10089,jasur umirov,konsert,uzbekiston konsert zali,2026-04-12,2026-03-04,andijon,vip,456877,3,karta,kutilmoqda,,1370631
TK-12082,ulugbek rahmatullayev,konsert,humo arena,2026-03-22,2026-03-04,farg'ona,standart,176462,4,naqd,yakunlangan,4.9,705848
TK-10753,jasur umirov,konsert,uzbekiston konsert zali,12.04.2026,2026-03-26,buxoro,standart,136472,3,qr,yakunlangan,3.6,409416
TK-11630,doniyor otajonov,konsert,uzbekiston konsert zali,03.05.2026,2026-04-11,xorazm,fan,82762,4,qr,qaytarilgan,,331048
TK-10011,shaxlo ismoilova,konsert,humo arena,19.04.2026,2026-04-12,buxoro,vip,431863,1,karta,yakunlangan,4.2,431863
TK-10284,pakhtakor vs lokomotiv,futbol,milliy stadion,10.05.2026,2026-03-24,farg'ona,fan,99088,4,naqd,yakunlangan,4.8,396352
TK-11066,qxl stand-up show,stendap,hysteria club,26.04.2026,2026-03-01,andijon,standart,165452,3,karta,yakunlangan,3.9,496356
TK-11191,sevinch mominova,konsert,humo arena,2026-03-15,2026-03-13,samarqand,fan,83495,1,karta,yakunlangan,3.8,83495
TK-11440,muhabbat shamayeva,konsert,uzbekiston konsert zali,2026-05-17,2026-05-08,xorazm,vip,475137,3,karta,yakunlangan,4.1,1425411
TK-12376,muhabbat shamayeva,konsert,uzbekiston konsert zali,2026-05-17,2026-03-27,farg'ona,fan,64208,4,qr,yakunlangan,4.5,256832
TK-12375,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-03-06,andijon,vip,441177,3,qr,yakunlangan,4.8,1323531
TK-12359,pakhtakor vs lokomotiv,futbol,milliy stadion,2026-05-10,2026-04-17,samarqand,standart,154557,1,karta,yakunlangan,4.1,154557
TK-11568,ulugbek rahmatullayev,konsert,humo arena,2026-03-22,2026-02-02,xorazm,standart,148227,1,qr,yakunlangan,3.7,148227
TK-12179,pakhtakor vs lokomotiv,futbol,milliy stadion,10.05.2026,2026-05-06,namangan,standart,171277,1,naqd,qaytarilgan,,171277
TK-11687,sevinch mominova,konsert,humo arena,2026-03-15,2026-02-04,qashqadaryo,vip,453501,2,naqd,yakunlangan,4.8,907002
TK-10851,muhabbat shamayeva,konsert,uzbekiston konsert zali,17.05.2026,2026-03-30,andijon,vip,474210,3,qr,yakunlangan,4.8,1422630
TK-10895,jasur umirov,konsert,uzbekiston konsert zali,12.04.2026,2026-04-03,andijon,vip,432892,3,naqd,yakunlangan,4.3,1298676
TK-10496,sevinch mominova,konsert,humo arena,2026-03-15,2026-02-09,namangan,standart,154713,2,karta,qaytarilgan,,309426
TK-11782,ulugbek rahmatullayev,konsert,humo arena,2026-03-22,2026-03-20,xorazm,vip,458683,4,karta,kutilmoqda,,1834732
TK-10335,muhabbat shamayeva,konsert,uzbekiston konsert zali,17.05.2026,2026-05-06,farg'ona,fan,101301,2,qr,yakunlangan,3.6,202602
TK-10515,pakhtakor vs bunyodkor,futbol,milliy stadion,2026-04-05,2026-02-12,namangan,standart,171364,1,karta,yakunlangan,4.3,171364
TK-11348,qxl stand-up show,stendap,hysteria club,26.04.2026,2026-04-08,qashqadaryo,vip,468452,4,qr,yakunlangan,4.2,1873808
TK-11015,qxl stand-up show,stendap,hysteria club,2026-04-26,2026-03-13,qashqadaryo,standart,148839,1,qr,yakunlangan,4.5,148839
TK-12382,ulugbek rahmatullayev,konsert,humo arena,2026-03-22,2026-02-20,farg'ona,vip,455466,2,qr,yakunlangan,4.0,910932
TK-11781,navruz gala shou,konsert,humo arena,21.03.2026,2026-01-26,xorazm,fan,61945,4,karta,yakunlangan,4.5,247780
TK-11785,navruz gala shou,konsert,humo arena,21.03.2026,2026-02-11,samarqand,standart,178874,-1,naqd,qaytarilgan,,-178874
TK-12070,ulugbek rahmatullayev,konsert,humo arena,22.03.2026,2026-02-07,qashqadaryo,fan,65290,1,qr,qaytarilgan,,65290
TK-12417,doniyor otajonov,konsert,uzbekiston konsert zali,03.05.2026,2026-03-31,namangan,fan,104906,4,qr,yakunlangan,4.6,419624
TK-11312,pakhtakor vs lokomotiv,futbol,milliy stadion,10.05.2026,2026-04-23,farg'ona,fan,75858,-1,naqd,qaytarilgan,,-75858
TK-11635,qxl stand-up show,stendap,hysteria club,2026-04-26,2026-03-29,buxoro,standart,149251,4,naqd,yakunlangan,4.7,597004
TK-10550,shaxlo ismoilova,konsert,humo arena,19.04.2026,2026-03-31,samarqand,fan,91154,3,naqd,yakunlangan,4.9,273462
TK-11227,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-03-20,xorazm,fan,96850,2,karta,yakunlangan,4.6,193700
TK-12370,navruz gala shou,konsert,humo arena,2026-03-21,2026-02-06,andijon,vip,443932,2,qr,yakunlangan,4.6,887864
TK-10957,jasur umirov,konsert,uzbekiston konsert zali,12.04.2026,2026-02-11,buxoro,vip,451041,1,karta,yakunlangan,4.7,451041
TK-11773,shaxlo ismoilova,konsert,humo arena,19.04.2026,2026-04-15,farg'ona,vip,453315,3,qr,yakunlangan,4.4,1359945
TK-12141,shaxlo ismoilova,konsert,humo arena,2026-04-19,2026-03-28,qashqadaryo,standart,168730,1,qr,yakunlangan,3.9,168730
TK-11008,qxl stand-up show,stendap,hysteria club,26.04.2026,2026-02-26,namangan,fan,69196,4,karta,yakunlangan,3.9,276784
TK-11092,jasur umirov,konsert,uzbekiston konsert zali,2026-04-12,2026-03-18,farg'ona,vip,433382,1,karta,kutilmoqda,,433382
TK-12261,ulugbek rahmatullayev,konsert,humo arena,22.03.2026,2026-02-20,samarqand,fan,66167,1,karta,yakunlangan,4.4,66167
TK-10996,sevinch mominova,konsert,humo arena,15.03.2026,2026-03-09,buxoro,vip,440073,-3,karta,qaytarilgan,,-1320219
TK-11679,navruz gala shou,konsert,humo arena,21.03.2026,2026-01-22,buxoro,fan,62395,3,naqd,yakunlangan,4.9,187185
TK-10153,pakhtakor vs lokomotiv,futbol,milliy stadion,10.05.2026,2026-04-04,qashqadaryo,standart,136208,4,karta,yakunlangan,3.7,544832
TK-10580,doniyor otajonov,konsert,uzbekiston konsert zali,03.05.2026,2026-04-02,buxoro,fan,84777,2,naqd,yakunlangan,3.8,169554
TK-11470,muhabbat shamayeva,konsert,uzbekiston konsert zali,2026-05-17,2026-04-09,buxoro,vip,437601,4,naqd,yakunlangan,4.0,1750404
TK-10703,shaxlo ismoilova,konsert,humo arena,2026-04-19,2026-04-17,namangan,standart,159630,1,naqd,yakunlangan,4.8,159630
TK-11212,jasur umirov,konsert,uzbekiston konsert zali,12.04.2026,2026-03-27,farg'ona,fan,74215,3,karta,yakunlangan,4.8,222645
TK-10896,pakhtakor vs lokomotiv,futbol,milliy stadion,2026-05-10,2026-04-24,namangan,fan,90622,4,karta,yakunlangan,4.7,362488
TK-10487,sevinch mominova,konsert,humo arena,2026-03-15,2026-03-14,andijon,vip,434019,4,naqd,yakunlangan,4.6,1736076
TK-10559,shaxlo ismoilova,konsert,humo arena,19.04.2026,2026-02-20,samarqand,standart,156931,4,karta,qaytarilgan,,627724
TK-11141,ulugbek rahmatullayev,konsert,humo arena,2026-03-22,2026-02-10,buxoro,standart,137206,2,naqd,qaytarilgan,4.5,274412
TK-11119,navruz gala shou,konsert,humo arena,21.03.2026,2026-02-13,xorazm,standart,135881,4,qr,yakunlangan,4.8,543524
TK-10512,qxl stand-up show,stendap,hysteria club,26.04.2026,2026-04-24,toshkent,fan,79665,4,qr,yakunlangan,4.3,318660
TK-10633,pakhtakor vs bunyodkor,futbol,milliy stadion,05.04.2026,2026-03-04,andijon,vip,439367,2,naqd,qaytarilgan,,878734
TK-12186,navruz gala shou,konsert,humo arena,2026-03-21,2026-01-29,toshkent,fan,61337,4,karta,yakunlangan,4.5,245348
TK-11664,sevinch mominova,konsert,humo arena,15.03.2026,2026-03-02,qashqadaryo,fan,87269,3,qr,yakunlangan,4.7,261807
TK-11012,pakhtakor vs lokomotiv,futbol,milliy stadion,2026-05-10,2026-04-13,andijon,standart,147190,3,qr,yakunlangan,3.9,441570
TK-11931,shaxlo ismoilova,konsert,humo arena,2026-04-19,2026-03-05,toshkent,fan,80851,2,qr,yakunlangan,4.3,161702
TK-11150,shaxlo ismoilova,konsert,humo arena,2026-04-19,2026-03-03,buxoro,fan,81592,1,naqd,qaytarilgan,,81592
TK-12379,shaxlo ismoilova,konsert,humo arena,19.04.2026,2026-04-05,andijon,vip,478862,1,naqd,yakunlangan,3.6,478862
TK-10116,shaxlo ismoilova,konsert,humo arena,2026-04-19,2026-02-20,qashqadaryo,standart,135705,3,qr,yakunlangan,4.3,407115
TK-10740,navruz gala shou,konsert,humo arena,21.03.2026,2026-01-23,farg'ona,vip,455793,3,naqd,kutilmoqda,,1367379
TK-12342,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-03-08,andijon,fan,93424,1,naqd,yakunlangan,4.8,93424
TK-11974,shaxlo ismoilova,konsert,humo arena,19.04.2026,2026-02-21,qashqadaryo,standart,145411,1,naqd,yakunlangan,3.7,145411
TK-11081,sevinch mominova,konsert,humo arena,2026-03-15,2026-01-20,farg'ona,standart,178174,4,karta,yakunlangan,3.7,712696
TK-11810,navruz gala shou,konsert,humo arena,2026-03-21,2026-01-24,xorazm,fan,91377,4,karta,yakunlangan,3.6,365508
TK-10830,jasur umirov,konsert,uzbekiston konsert zali,2026-04-12,2026-02-18,andijon,fan,89439,2,karta,yakunlangan,3.9,178878
TK-10119,shaxlo ismoilova,konsert,humo arena,19.04.2026,2026-02-19,xorazm,fan,102992,2,karta,yakunlangan,4.7,205984
TK-10656,sevinch mominova,konsert,humo arena,2026-03-15,2026-02-04,farg'ona,fan,87962,3,karta,yakunlangan,5.0,263886
TK-12315,ulugbek rahmatullayev,konsert,humo arena,22.03.2026,2026-03-17,qashqadaryo,fan,71489,1,naqd,yakunlangan,5.0,71489
TK-12276,shaxlo ismoilova,konsert,humo arena,19.04.2026,2026-03-01,toshkent,fan,96031,4,karta,yakunlangan,4.0,384124
TK-12484,shaxlo ismoilova,konsert,humo arena,2026-04-19,2026-04-01,buxoro,standart,160542,3,qr,yakunlangan,3.7,481626
TK-10635,ulugbek rahmatullayev,konsert,humo arena,2026-03-22,2026-02-09,samarqand,standart,164937,3,naqd,qaytarilgan,,494811
TK-10369,sevinch mominova,konsert,humo arena,2026-03-15,2026-02-18,qashqadaryo,standart,158759,2,karta,yakunlangan,4.7,317518
TK-10268,ulugbek rahmatullayev,konsert,humo arena,2026-03-22,2026-02-28,farg'ona,vip,471501,1,qr,qaytarilgan,,471501
TK-10046,pakhtakor vs bunyodkor,futbol,milliy stadion,2026-04-05,2026-02-18,qashqadaryo,vip,441632,2,naqd,yakunlangan,4.8,883264
TK-10991,pakhtakor vs bunyodkor,futbol,milliy stadion,05.04.2026,2026-03-02,toshkent,standart,154784,1,naqd,yakunlangan,3.7,154784
TK-10876,pakhtakor vs lokomotiv,futbol,milliy stadion,2026-05-10,2026-04-06,andijon,fan,76156,3,karta,yakunlangan,4.3,228468
TK-10773,pakhtakor vs lokomotiv,futbol,milliy stadion,2026-05-10,2026-03-16,farg'ona,standart,166861,3,qr,yakunlangan,4.1,500583
TK-11219,pakhtakor vs lokomotiv,futbol,milliy stadion,2026-05-10,2026-04-07,buxoro,vip,454396,4,naqd,yakunlangan,4.2,1817584
TK-11126,shaxlo ismoilova,konsert,humo arena,19.04.2026,2026-04-04,samarqand,vip,470970,3,qr,qaytarilgan,,1412910
TK-10004,pakhtakor vs lokomotiv,futbol,milliy stadion,10.05.2026,2026-03-25,namangan,standart,178535,2,qr,qaytarilgan,,357070
TK-11595,jasur umirov,konsert,uzbekiston konsert zali,2026-04-12,2026-02-12,buxoro,standart,146965,2,karta,yakunlangan,4.1,293930
TK-11077,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-03-24,xorazm,standart,159943,4,naqd,qaytarilgan,,639772
TK-10837,pakhtakor vs bunyodkor,futbol,milliy stadion,2026-04-05,2026-02-08,qashqadaryo,vip,475264,3,naqd,yakunlangan,4.8,1425792
TK-10681,pakhtakor vs lokomotiv,futbol,milliy stadion,2026-05-10,2026-03-16,farg'ona,vip,459478,3,naqd,qaytarilgan,,1378434
TK-11715,navruz gala shou,konsert,humo arena,21.03.2026,2026-02-06,samarqand,vip,434517,2,naqd,qaytarilgan,,869034
TK-12197,pakhtakor vs bunyodkor,futbol,milliy stadion,05.04.2026,2026-02-12,namangan,vip,449183,1,karta,yakunlangan,3.7,449183
TK-11148,navruz gala shou,konsert,humo arena,2026-03-21,2026-01-30,andijon,vip,452666,4,karta,qaytarilgan,,1810664
TK-10574,ulugbek rahmatullayev,konsert,humo arena,22.03.2026,2026-03-21,buxoro,standart,0,2,karta,yakunlangan,4.8,0
TK-10050,jasur umirov,konsert,uzbekiston konsert zali,2026-04-12,2026-03-08,namangan,fan,67193,4,qr,yakunlangan,3.9,268772
TK-10853,qxl stand-up show,stendap,hysteria club,2026-04-26,2026-04-19,qashqadaryo,fan,70599,4,qr,yakunlangan,4.0,282396
TK-11982,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-03-26,qashqadaryo,vip,451293,4,naqd,yakunlangan,4.4,1805172
TK-11823,ulugbek rahmatullayev,konsert,humo arena,22.03.2026,2026-01-26,qashqadaryo,fan,82824,1,karta,yakunlangan,4.2,82824
TK-11115,pakhtakor vs lokomotiv,futbol,milliy stadion,2026-05-10,2026-04-01,toshkent,standart,140773,1,naqd,yakunlangan,3.7,140773
TK-11166,pakhtakor vs bunyodkor,futbol,milliy stadion,05.04.2026,2026-02-24,namangan,standart,146460,4,karta,kutilmoqda,,585840
TK-11906,qxl stand-up show,stendap,hysteria club,2026-04-26,2026-04-13,samarqand,standart,136460,1,qr,yakunlangan,4.8,136460
TK-10971,ulugbek rahmatullayev,konsert,humo arena,22.03.2026,2026-02-03,toshkent,fan,69006,3,qr,yakunlangan,4.3,207018
TK-10399,jasur umirov,konsert,uzbekiston konsert zali,2026-04-12,2026-04-04,farg'ona,standart,158228,2,naqd,yakunlangan,4.6,316456
TK-10019,muhabbat shamayeva,konsert,uzbekiston konsert zali,17.05.2026,2026-05-01,namangan,fan,84753,3,naqd,kutilmoqda,,254259
TK-10684,qxl stand-up show,stendap,hysteria club,2026-04-26,2026-04-10,qashqadaryo,fan,104143,2,qr,yakunlangan,3.9,208286
TK-10035,qxl stand-up show,stendap,hysteria club,2026-04-26,2026-03-17,andijon,standart,131105,4,naqd,yakunlangan,3.6,524420
TK-12401,pakhtakor vs lokomotiv,futbol,milliy stadion,2026-05-10,2026-04-06,qashqadaryo,standart,177996,4,karta,yakunlangan,3.9,711984
TK-10524,qxl stand-up show,stendap,hysteria club,26.04.2026,2026-04-24,buxoro,vip,462640,4,qr,yakunlangan,4.0,1850560
TK-10920,pakhtakor vs lokomotiv,futbol,milliy stadion,10.05.2026,2026-04-20,qashqadaryo,standart,140084,-2,qr,qaytarilgan,,-280168
TK-11841,pakhtakor vs bunyodkor,futbol,milliy stadion,2026-04-05,2026-02-12,buxoro,standart,175278,1,naqd,qaytarilgan,,175278
TK-11890,jasur umirov,konsert,uzbekiston konsert zali,2026-04-12,2026-03-24,farg'ona,vip,475158,4,karta,qaytarilgan,,1900632
TK-10537,pakhtakor vs bunyodkor,futbol,milliy stadion,2026-04-05,2026-03-22,qashqadaryo,fan,86103,3,karta,yakunlangan,4.2,258309
TK-11705,jasur umirov,konsert,uzbekiston konsert zali,12.04.2026,2026-03-20,namangan,fan,84098,3,naqd,yakunlangan,4.3,252294
TK-12483,shaxlo ismoilova,konsert,humo arena,19.04.2026,2026-02-20,namangan,standart,173818,-3,naqd,qaytarilgan,,-521454
TK-10245,muhabbat shamayeva,konsert,uzbekiston konsert zali,2026-05-17,2026-04-19,farg'ona,vip,468647,2,karta,yakunlangan,4.2,937294
TK-10784,shaxlo ismoilova,konsert,humo arena,2026-04-19,2026-03-16,andijon,vip,479826,3,karta,yakunlangan,4.2,1439478
TK-11409,pakhtakor vs lokomotiv,futbol,milliy stadion,2026-05-10,2026-04-04,namangan,fan,96355,1,karta,yakunlangan,4.8,96355
TK-10154,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-04-17,farg'ona,standart,138647,4,naqd,kutilmoqda,,554588
TK-11686,pakhtakor vs lokomotiv,futbol,milliy stadion,2026-05-10,2026-04-16,andijon,fan,102662,2,naqd,yakunlangan,4.2,205324
TK-10625,pakhtakor vs lokomotiv,futbol,milliy stadion,2026-05-10,2026-04-10,farg'ona,vip,457278,2,karta,kutilmoqda,,914556
TK-11346,jasur umirov,konsert,uzbekiston konsert zali,2026-04-12,2026-04-01,qashqadaryo,fan,70408,-4,naqd,qaytarilgan,,-281632
TK-10569,pakhtakor vs bunyodkor,futbol,milliy stadion,05.04.2026,2026-02-14,qashqadaryo,fan,97645,1,naqd,yakunlangan,3.9,97645
TK-11758,jasur umirov,konsert,uzbekiston konsert zali,2026-04-12,2026-02-17,buxoro,standart,171431,1,karta,yakunlangan,4.6,171431
TK-11816,pakhtakor vs bunyodkor,futbol,milliy stadion,05.04.2026,2026-02-21,toshkent,standart,161459,1,karta,yakunlangan,3.5,161459
TK-12065,shaxlo ismoilova,konsert,humo arena,2026-04-19,2026-02-24,samarqand,vip,442376,3,naqd,yakunlangan,4.4,1327128
TK-10127,ulugbek rahmatullayev,konsert,humo arena,2026-03-22,2026-02-06,farg'ona,standart,163751,2,naqd,qaytarilgan,,327502
TK-12235,navruz gala shou,konsert,humo arena,2026-03-21,2026-02-14,toshkent,standart,166243,3,qr,yakunlangan,4.5,498729
TK-12006,ulugbek rahmatullayev,konsert,humo arena,22.03.2026,2026-02-15,samarqand,standart,176408,1,karta,qaytarilgan,,176408
TK-10980,muhabbat shamayeva,konsert,uzbekiston konsert zali,2026-05-17,2026-04-28,xorazm,vip,476977,3,karta,yakunlangan,4.5,1430931
TK-10190,qxl stand-up show,stendap,hysteria club,26.04.2026,2026-04-09,andijon,standart,161951,4,karta,kutilmoqda,,647804
TK-10992,shaxlo ismoilova,konsert,humo arena,19.04.2026,2026-04-13,andijon,fan,82114,4,karta,yakunlangan,3.8,328456
TK-10699,pakhtakor vs lokomotiv,futbol,milliy stadion,10.05.2026,2026-04-05,qashqadaryo,fan,78663,2,qr,yakunlangan,3.6,157326
TK-10606,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-04-17,toshkent,standart,157672,2,qr,yakunlangan,4.1,315344
TK-10180,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-04-24,samarqand,vip,450678,1,naqd,yakunlangan,4.6,450678
TK-10301,navruz gala shou,konsert,humo arena,21.03.2026,2026-03-04,samarqand,standart,136409,2,qr,yakunlangan,4.9,272818
TK-11060,qxl stand-up show,stendap,hysteria club,26.04.2026,2026-03-21,farg'ona,standart,172535,3,qr,yakunlangan,4.1,517605
TK-12393,muhabbat shamayeva,konsert,uzbekiston konsert zali,17.05.2026,2026-04-10,xorazm,vip,435356,1,qr,yakunlangan,4.1,435356
TK-12436,pakhtakor vs bunyodkor,futbol,milliy stadion,2026-04-05,2026-03-03,farg'ona,standart,176620,1,naqd,yakunlangan,3.7,176620
TK-11069,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-03-19,xorazm,standart,173918,3,naqd,qaytarilgan,,521754
TK-12205,shaxlo ismoilova,konsert,humo arena,19.04.2026,2026-03-09,samarqand,standart,145979,4,qr,yakunlangan,3.9,583916
TK-11243,qxl stand-up show,stendap,hysteria club,26.04.2026,2026-03-03,toshkent,vip,476317,3,karta,yakunlangan,4.9,1428951
TK-10016,jasur umirov,konsert,uzbekiston konsert zali,2026-04-12,2026-02-27,samarqand,vip,431135,1,karta,yakunlangan,4.2,431135
TK-10546,ulugbek rahmatullayev,konsert,humo arena,2026-03-22,2026-03-03,andijon,standart,156452,3,karta,yakunlangan,3.6,469356
TK-10658,pakhtakor vs bunyodkor,futbol,milliy stadion,05.04.2026,2026-03-30,andijon,vip,469478,2,karta,yakunlangan,4.6,938956
TK-12288,pakhtakor vs bunyodkor,futbol,milliy stadion,05.04.2026,2026-03-10,andijon,vip,447235,4,naqd,yakunlangan,4.4,1788940
TK-12318,pakhtakor vs lokomotiv,futbol,milliy stadion,2026-05-10,2026-03-31,namangan,vip,449034,1,karta,qaytarilgan,,449034
TK-11504,sevinch mominova,konsert,humo arena,15.03.2026,2026-02-17,buxoro,standart,148109,4,qr,yakunlangan,4.1,592436
TK-10959,ulugbek rahmatullayev,konsert,humo arena,22.03.2026,2026-02-17,buxoro,fan,87425,2,karta,yakunlangan,4.4,174850
TK-10797,navruz gala shou,konsert,humo arena,21.03.2026,2026-03-13,xorazm,standart,179595,3,qr,qaytarilgan,,538785
TK-10225,pakhtakor vs bunyodkor,futbol,milliy stadion,2026-04-05,2026-03-30,farg'ona,fan,108092,1,qr,yakunlangan,3.8,108092
TK-12074,shaxlo ismoilova,konsert,humo arena,19.04.2026,2026-03-27,toshkent,fan,65205,4,karta,yakunlangan,4.1,260820
TK-11799,sevinch mominova,konsert,humo arena,15.03.2026,2026-01-15,toshkent,standart,139328,1,naqd,yakunlangan,3.8,139328
TK-12085,muhabbat shamayeva,konsert,uzbekiston konsert zali,2026-05-17,2026-04-17,toshkent,fan,90675,3,karta,kutilmoqda,,272025
TK-11693,jasur umirov,konsert,uzbekiston konsert zali,2026-04-12,2026-02-16,qashqadaryo,standart,134245,1,naqd,qaytarilgan,,134245
TK-11045,ulugbek rahmatullayev,konsert,humo arena,2026-03-22,2026-02-12,farg'ona,vip,460596,1,naqd,qaytarilgan,,460596
TK-10469,pakhtakor vs lokomotiv,futbol,milliy stadion,2026-05-10,2026-05-06,namangan,vip,443239,2,karta,yakunlangan,3.8,886478
TK-10954,shaxlo ismoilova,konsert,humo arena,2026-04-19,2026-04-14,namangan,fan,89600,3,karta,yakunlangan,4.8,268800
TK-10639,qxl stand-up show,stendap,hysteria club,26.04.2026,2026-03-15,samarqand,standart,164466,2,naqd,yakunlangan,3.7,328932
TK-12355,ulugbek rahmatullayev,konsert,humo arena,2026-03-22,2026-03-11,farg'ona,standart,152250,1,naqd,yakunlangan,3.6,152250
TK-11218,doniyor otajonov,konsert,uzbekiston konsert zali,2026-05-03,2026-04-09,xorazm,standart,140437,2,naqd,yakunlangan,3.5,280874
TK-11158,sevinch mominova,konsert,humo arena,15.03.2026,2026-01-30,toshkent,standart,160813,1,naqd,kutilmoqda,,160813
TK-11415,navruz gala shou,konsert,humo arena,2026-03-21,2026-03-18,qashqadaryo,fan,96672,1,qr,yakunlangan,4.5,96672
TK-12297,sevinch mominova,konsert,humo arena,2026-03-15,2026-02-17,toshkent,vip,478523,4,naqd,kutilmoqda,,1914092
TK-11527,pakhtakor vs lokomotiv,futbol,milliy stadion,10.05.2026,2026-04-04,namangan,fan,103253,3,karta,yakunlangan,4.3,309759
TK-12474,shaxlo ismoilova,konsert,humo arena,2026-04-19,2026-03-09,andijon,fan,104360,1,naqd,qaytarilgan,,104360
